mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,contrast_1_mean,contrast_2_mean,contrast_3_mean,contrast_4_mean,contrast_5_mean,contrast_6_mean,contrast_7_mean,spec_centroid_mean,spec_bandwidth_mean,spec_rolloff_mean,zcr_mean,rms_mean,tempo,genre
-119.63975,69.838524,137.89902,33.14293,-31.705051,20.571714,40.965294,15.833941,-14.782078,14.502378,26.421785,8.675905,-17.771376,12.259855,7.0814795,12.826148,-14.896575,9.998834,8.298197,10.538415,-17.935036,10.201565,2.2926097,9.331704,-8.342341,10.120617,-0.68995774,8.568959,-9.002244,6.155017,0.44548926,0.17858297,0.21285819,0.3833223,0.4746322,0.36625794,0.34611815,0.29352915,0.25510502,0.30230653,0.37391227,0.74354285,26.985228498098053,16.012837824826775,18.470311381961565,19.33921854127489,20.25497855745712,18.19086058393653,37.16583631260749,1597.094711647854,1734.2386522319268,3177.7210411658652,0.07379432091346154,0.15149164,151.99908088235293,blues
-104.81032,57.10964,155.34654,18.869541,-41.25615,25.648815,27.776747,10.242586,-13.8875885,9.727883,23.293821,8.1429405,-12.310531,10.171502,9.691222,9.146565,-11.89689,8.368881,9.248569,5.426443,-13.3566065,8.399444,4.151188,8.246887,-6.216019,8.016329,-2.9555871,8.507082,-11.414572,5.3752475,0.23578544,0.14167756,0.28334957,0.33790845,0.7510198,0.27420518,0.14552929,0.1463096,0.19726574,0.18758026,0.2532075,0.64702,24.493829521486077,13.954641144112115,18.080748007099444,20.39458672024864,22.167458744473944,20.217280243826572,36.994646907891195,1400.0893050091665,1522.6553750855903,2560.215031550481,0.07764423076923077,0.16930053,161.4990234375,blues
-73.82578,49.74615,142.6421,12.327745,-31.614502,18.279053,27.729744,8.335608,-11.385503,8.873267,27.569752,6.6426997,-17.430618,7.950053,16.631315,6.7586393,-14.272472,5.6931796,16.795746,6.092064,-13.403618,6.4391265,12.295183,5.841658,-13.379476,5.6376576,4.5291624,4.8509836,-13.060948,4.9150853,0.25236738,0.20941147,0.39291027,0.44420302,0.67051566,0.31905442,0.34948283,0.29682678,0.2625257,0.2320174,0.32162955,0.5851409,25.840137489600473,13.32433276637938,18.034310071963827,19.55837699939037,21.13970470312089,18.04827750070487,39.50608705354648,1549.1415878874636,1788.2955997066836,2927.107684795673,0.07825270432692308,0.18925203,161.4990234375,blues
-73.82685,53.770523,131.04564,16.718933,-31.19252,20.651451,29.466301,9.722566,-11.447402,9.375049,29.540466,7.934502,-19.931396,7.872839,14.951154,6.8839154,-15.742937,5.523673,15.950974,5.603131,-14.038167,5.520692,12.093907,4.7506404,-15.046364,4.734184,2.6536725,4.8231897,-12.938306,5.7929087,0.3043872,0.19051826,0.23114575,0.33934006,0.49606076,0.29058164,0.30432087,0.25195628,0.28576902,0.40463498,0.3048536,0.6063182,25.272152375189545,13.897592830510533,16.613702310056055,20.012856116994566,22.205095788262582,17.934520879448804,40.24678372941973,1705.7293357934634,1882.2820233451582,3325.886042668269,0.08994891826923077,0.1952848,161.4990234375,blues
-73.762764,52.38264,132.78491,16.872013,-28.6811,21.720852,26.587727,8.565162,-10.046905,10.693264,29.1624,8.1716385,-13.088041,6.5154977,20.571093,6.719059,-10.962212,6.743174,15.716758,4.579494,-12.978651,4.4377055,12.364654,5.3603163,-12.233209,4.634265,4.618229,5.1603546,-8.757256,4.4952297,0.2656851,0.19409475,0.4128462,0.42845973,0.44512588,0.31362146,0.33490935,0.34858316,0.39872202,0.5783741,0.40571865,0.5852039,25.673492432094463,13.906520694846472,16.955753359859646,19.65928861865518,21.200520678915087,17.65202053512936,40.10630837666215,1678.9369732406558,1901.8428306908722,3283.6478365384614,0.08280874399038461,0.18654276,161.4990234375,blues
-228.2259,73.332954,157.79218,18.586174,5.6490083,16.989317,25.817139,9.20814,7.1383743,12.269651,9.39256,9.88502,1.0389255,8.3464985,8.889496,7.954289,1.6759263,7.8737183,7.8269196,4.550615,2.7244675,6.646681,4.6874337,4.5898194,-1.7626293,4.713088,-0.60283804,4.927372,-0.86913174,5.567138,0.23366083,0.32793155,0.47345564,0.60810316,0.7909607,0.5106705,0.26094723,0.19492428,0.18067381,0.31308427,0.26607803,0.28920048,29.459280541732543,14.683463212103552,16.958850705442224,19.396514708042798,17.70211752205044,16.657564163692935,31.369276288566628,860.8846906179639,1375.8784220354598,1636.0265174278845,0.02470703125,0.13939622,63.02400914634146,blues
-217.84048,82.517136,158.71727,23.468899,-2.333282,18.199028,31.021568,11.962292,3.9162815,16.510078,9.373767,8.761407,0.74034804,9.349978,11.844784,7.227592,1.9400454,8.549194,10.509805,7.1725736,2.5555878,7.1912146,2.6763008,5.6539135,-3.3539517,5.1727805,0.3118001,7.1821027,-2.3634996,6.0266,0.32394022,0.3421354,0.45391616,0.52930826,0.75221884,0.4708015,0.26535457,0.2056444,0.24025998,0.3663045,0.34284568,0.41761023,29.415313057375243,15.53514804080565,17.229043973427782,19.07653472426324,18.186427358664417,17.37257111920035,31.442434187578076,942.6433346482493,1395.3119758667654,1853.5946890024038,0.031982421875,0.1468267,63.02400914634146,blues
-218.82231,74.48236,164.61838,23.306519,0.8249601,16.87707,24.815779,13.218844,4.9752703,15.116037,7.4209504,9.465918,-0.5599537,6.1536107,13.253538,7.236024,2.5286202,7.6498137,8.639395,7.39065,2.817707,9.362418,5.6371946,5.921546,-1.1707169,6.1411724,-3.4226909,5.925587,-8.544189,4.9648747,0.3501855,0.32417262,0.4659912,0.53735775,0.7633898,0.72518826,0.53395194,0.27767345,0.25181332,0.21790552,0.2573821,0.35877603,28.734488983209733,14.173261201061555,17.641185179883443,19.185126964121935,19.116566954273708,17.461530944682096,31.213241238680176,900.400091558422,1368.5727148694623,1702.19970703125,0.02808368389423077,0.13835426,63.02400914634146,blues
-196.94183,76.394806,150.69814,26.094389,8.545904,13.202234,28.453493,10.517473,-2.4313195,12.121748,15.928345,11.672854,-10.882599,16.9905,10.685408,8.560325,2.3306313,8.977902,11.208479,8.205033,-1.4194949,7.2094517,6.7678432,6.358067,-5.2837386,6.163475,1.9372264,4.500712,-1.1856229,5.4734855,0.410566,0.400661,0.5317032,0.49278235,0.54067653,0.58116484,0.55517036,0.30105415,0.27406853,0.38395387,0.411284,0.4563053,29.52979957379381,14.219482534574777,16.996477250147752,18.682387082702153,17.38009463711136,15.822852423382269,33.993000100688704,1127.1087916883746,1671.9690146406049,2401.1177884615386,0.03407451923076923,0.12884751,61.5234375,blues
-196.39102,76.8721,145.96812,21.823166,2.6028473,16.803856,21.712894,12.443627,1.0115039,14.252541,16.538733,11.867151,-11.261361,16.5267,7.9551196,8.597235,-1.5328814,10.626765,8.158581,10.884023,-5.8623466,9.538565,7.4878783,7.774472,-3.7688668,8.64031,2.1763875,6.767811,-0.8951112,7.1706014,0.3769626,0.37309462,0.47091,0.44848758,0.6024757,0.48553514,0.3393663,0.27350393,0.26704055,0.37008855,0.32613826,0.48871666,28.79929032157889,14.2753248008582,16.873821097156917,18.350568382309092,19.724113433236045,16.541450748948236,34.77963821982107,1239.708351183453,1748.8817188046532,2735.79345703125,0.03943434495192308,0.12502758,95.703125,blues
-179.01315,64.27569,141.68002,24.19229,11.105156,14.365225,30.586521,11.322578,-1.0008432,16.911718,22.813158,8.646381,-12.34178,12.423895,5.7679586,8.180433,-7.1309614,10.915503,11.972215,9.344935,-7.5178638,11.715808,7.4232583,6.8837233,-5.020018,7.1779447,-2.71991,9.036213,-2.1615043,5.9618735,0.37820655,0.41212934,0.5055239,0.5650055,0.60071635,0.48871654,0.40897357,0.28475362,0.2638318,0.27997625,0.25826585,0.3521492,30.24299369833391,14.938258821234756,16.801400651621314,17.33348708957806,18.53579789417043,15.899657621522191,36.20234481361117,1252.8360546297363,1809.930382797709,2760.556640625,0.04011042668269231,0.15154284,103.359375,blues
-194.03888,73.84449,152.136,11.583078,0.49105623,15.874657,29.050682,11.862398,-0.03355619,17.336178,14.435468,10.155905,-3.2346153,8.772973,13.336793,7.826124,-1.1093445,9.143691,7.840331,7.0958757,-4.498034,9.986867,7.5206165,7.4181747,-2.8653371,7.978984,-0.8743307,7.757958,-1.4416802,11.0917845,0.33344802,0.48112598,0.69130903,0.6199119,0.6318087,0.5266278,0.38896537,0.27500957,0.21099514,0.2656351,0.321403,0.39986324,30.105401878103983,14.784553802054553,17.04558553044515,18.920587214690247,18.722453326457245,17.12275832486333,33.660702001254556,1034.5049668284294,1579.285366415243,2013.685772235577,0.032481971153846156,0.14570442,172.265625,blues
-195.07039,68.48141,146.90526,15.656597,5.5252104,15.546427,27.692785,11.046971,-2.2019832,17.760643,15.168722,10.633168,-4.1959987,7.734406,13.326894,7.847246,-3.5454047,8.155889,8.213751,5.316304,-3.942948,10.642049,4.9794736,5.119928,-1.2008747,8.281774,-3.0439644,8.346138,-4.327844,7.0822787,0.3796581,0.4422345,0.53399235,0.5690811,0.7021334,0.52439773,0.30010828,0.22967538,0.20136109,0.29762533,0.3321558,0.37763515,29.956700599810198,15.023503471642718,16.531643146359055,18.616832887551684,18.693365495888653,16.66095730176218,34.77533381692024,1079.4736775372132,1665.686580904098,2149.096491887019,0.03104717548076923,0.14412786,63.02400914634146,blues
